contig	LG	av
Contig55819	3	66.602
Contig59081	3	66.602
Contig61147	3	66.602
Contig66099	3	66.602
Contig69187	3	66.602
Contig72146	3	66.602
Contig132214	3	68.018
Contig15684	3	68.018
Contig172835	3	68.018
Contig247905	3	68.018
Contig249771	3	68.018
Contig38381	3	68.018
Contig43497	3	68.018
Contig43804	3	68.018
Contig48640	3	68.018
Contig63676	3	68.018
Contig67277	3	68.018
Contig58878	3	68.09832143
Contig70127	4	0
Contig101103	4	0.2675
Contig106086	4	0.2675
Contig73327	4	0.2675
Contig95929	4	0.2675
Contig312349	4	0.713
Contig299339	4	0.7685
Contig45969	4	1.026
Contig49216	4	1.094833333
Contig8127	4	1.16875
Contig59255	4	1.1755
Contig48005	4	1.182333333
Contig69718	4	1.2068
Contig52824	4	1.263875
Contig42348	4	1.26725
Contig49715	4	1.273666667
Contig48491	4	1.3505
Contig140764	4	1.359
Contig144965	4	1.359
Contig171469	4	1.359
Contig214145	4	1.359
Contig2416	4	1.359
Contig275183	4	1.359
Contig362732	4	1.359
Contig41376	4	1.359
Contig45711	4	1.359
Contig5325	4	1.359
Contig53465	4	1.359
Contig5678	4	1.359
Contig62017	4	1.359
Contig72776	4	1.359
Contig78833	4	1.359
Contig79530	4	1.359
Contig97863	4	1.359
Contig160176	4	1.396375
Contig8510	4	1.3975
Contig52890	4	1.403166667
Contig1763	4	1.408833333
Contig45713	4	1.423071429
Contig66035	4	1.423071429
Contig11209	4	1.43375
Contig112487	4	1.43375
Contig312798	4	1.43375
Contig45843	4	1.43375
Contig56822	4	1.43375
Contig68016	4	1.43375
Contig73444	4	1.43375
Contig74403	4	1.43375
Contig75420	4	1.43375
Contig88662	4	1.43375
Contig48006	4	1.442055556
Contig41147	4	1.4524375
Contig103418	4	1.458666667
Contig10567	4	1.458666667
Contig39188	4	1.458666667
Contig53311	4	1.458666667
Contig83846	4	1.458666667
Contig39322	4	1.465785714
Contig74420	4	1.465785714
Contig40022	4	1.471125
Contig77653	4	1.471125
Contig95118	4	1.471125
Contig145787	4	1.4786
Contig230868	4	1.4786
Contig252416	4	1.4786
Contig40983	4	1.4786
Contig47418	4	1.4786
Contig54724	4	1.4786
Contig78880	4	1.483583333
Contig102230	4	1.491888889
Contig44574	4	1.491888889
Contig47185	4	1.496041667
Contig102191	4	1.5085
Contig10633	4	1.5085
Contig108147	4	1.5085
Contig108922	4	1.5085
Contig11054	4	1.5085
Contig111170	4	1.5085
Contig111629	4	1.5085
Contig114470	4	1.5085
Contig117372	4	1.5085
Contig117616	4	1.5085
Contig12316	4	1.5085
Contig124858	4	1.5085
Contig125793	4	1.5085
Contig128663	4	1.5085
Contig12868	4	1.5085
Contig12897	4	1.5085
Contig129203	4	1.5085
Contig1331	4	1.5085
Contig13935	4	1.5085
Contig141	4	1.5085
Contig161893	4	1.5085
Contig180836	4	1.5085
Contig181584	4	1.5085
Contig182	4	1.5085
Contig182504	4	1.5085
Contig1865	4	1.5085
Contig18754	4	1.5085
Contig189570	4	1.5085
Contig194076	4	1.5085
Contig195776	4	1.5085
Contig196243	4	1.5085
Contig197891	4	1.5085
Contig20163	4	1.5085
Contig203080	4	1.5085
Contig225132	4	1.5085
Contig232	4	1.5085
Contig241	4	1.5085
Contig243893	4	1.5085
Contig24760	4	1.5085
Contig2504	4	1.5085
Contig258410	4	1.5085
Contig268126	4	1.5085
Contig2696	4	1.5085
Contig271556	4	1.5085
Contig281420	4	1.5085
Contig3113	4	1.5085
Contig333524	4	1.5085
Contig3359	4	1.5085
Contig3378	4	1.5085
Contig362333	4	1.5085
Contig38176	4	1.5085
Contig39065	4	1.5085
Contig39321	4	1.5085
Contig39513	4	1.5085
Contig40147	4	1.5085
Contig40359	4	1.5085
Contig40480	4	1.5085
Contig40564	4	1.5085
Contig40651	4	1.5085
Contig40812	4	1.5085
Contig40896	4	1.5085
Contig41027	4	1.5085
Contig4136	4	1.5085
Contig41446	4	1.5085
Contig41674	4	1.5085
Contig4183	4	1.5085
Contig42442	4	1.5085
Contig42847	4	1.5085
Contig43198	4	1.5085
Contig4328	4	1.5085
Contig43403	4	1.5085
Contig43478	4	1.5085
Contig43714	4	1.5085
Contig44174	4	1.5085
Contig4454	4	1.5085
Contig44909	4	1.5085
Contig45246	4	1.5085
Contig45363	4	1.5085
Contig45712	4	1.5085
Contig46059	4	1.5085
Contig46230	4	1.5085
Contig46892	4	1.5085
Contig47075	4	1.5085
Contig47222	4	1.5085
Contig47640	4	1.5085
Contig47795	4	1.5085
Contig47796	4	1.5085
Contig50453	4	1.5085
Contig5125	4	1.5085
Contig51312	4	1.5085
Contig51716	4	1.5085
Contig5236	4	1.5085
Contig52897	4	1.5085
Contig52908	4	1.5085
Contig54903	4	1.5085
Contig55061	4	1.5085
Contig55233	4	1.5085
Contig55520	4	1.5085
Contig56181	4	1.5085
Contig56207	4	1.5085
Contig58281	4	1.5085
Contig58310	4	1.5085
Contig58895	4	1.5085
Contig59190	4	1.5085
Contig59500	4	1.5085
Contig59501	4	1.5085
Contig59578	4	1.5085
Contig60327	4	1.5085
Contig60545	4	1.5085
Contig60972	4	1.5085
Contig61446	4	1.5085
Contig61612	4	1.5085
Contig62030	4	1.5085
Contig62249	4	1.5085
Contig62420	4	1.5085
Contig62459	4	1.5085
Contig63228	4	1.5085
Contig63388	4	1.5085
Contig6408	4	1.5085
Contig64325	4	1.5085
Contig64863	4	1.5085
Contig659	4	1.5085
Contig66735	4	1.5085
Contig67180	4	1.5085
Contig67181	4	1.5085
Contig68747	4	1.5085
Contig68752	4	1.5085
Contig69197	4	1.5085
Contig70909	4	1.5085
Contig73016	4	1.5085
Contig74586	4	1.5085
Contig75033	4	1.5085
Contig75202	4	1.5085
Contig76325	4	1.5085
Contig77220	4	1.5085
Contig77873	4	1.5085
Contig78126	4	1.5085
Contig7834	4	1.5085
Contig78519	4	1.5085
Contig79248	4	1.5085
Contig80174	4	1.5085
Contig80322	4	1.5085
Contig81217	4	1.5085
Contig82443	4	1.5085
Contig82806	4	1.5085
Contig83302	4	1.5085
Contig83701	4	1.5085
Contig8697	4	1.5085
Contig87007	4	1.5085
Contig87530	4	1.5085
Contig8825	4	1.5085
Contig88543	4	1.5085
Contig89439	4	1.5085
Contig89561	4	1.5085
Contig9047	4	1.5085
Contig92535	4	1.5085
Contig92544	4	1.5085
Contig93333	4	1.5085
Contig93798	4	1.5085
Contig94585	4	1.5085
Contig95030	4	1.5085
Contig95489	4	1.5085
Contig96298	4	1.5085
Contig96994	4	1.5085
Contig97390	4	1.5085
Contig98842	4	1.5085
Contig9915	4	1.5085
Contig289905	4	1.66975
Contig188106	4	1.831
Contig267	4	1.831
Contig115539	4	4.3785
Contig149648	4	4.3785
Contig1797	4	4.3785
Contig20561	4	4.3785
Contig2927	4	4.3785
Contig2983	4	4.3785
Contig39366	4	4.3785
Contig40291	4	4.3785
Contig4254	4	4.3785
Contig44200	4	4.3785
Contig48329	4	4.3785
Contig51201	4	4.3785
Contig52233	4	4.3785
Contig55970	4	4.3785
Contig56004	4	4.3785
Contig60374	4	4.3785
Contig78467	4	4.3785
Contig83634	4	4.3785
Contig97427	4	4.3785
Contig112513	4	4.941
Contig1338	4	4.941
Contig39729	4	4.941
Contig568	4	4.941
Contig62496	4	4.941
Contig94515	4	4.941
Contig148960	4	6.082
Contig2844	4	6.082
Contig38412	4	6.082
Contig39987	4	6.082
Contig44271	4	6.082
Contig45050	4	6.082
Contig46081	4	6.082
Contig68565	4	6.082
Contig69131	4	6.082
Contig73021	4	6.082
Contig89199	4	6.082
Contig99866	4	6.082
Contig40207	4	6.336666667
Contig119515	4	6.655
Contig123437	4	6.655
Contig169789	4	6.655
Contig45241	4	6.655
Contig48641	4	6.655
Contig50481	4	6.655
Contig51816	4	6.655
Contig57157	4	6.655
Contig65368	4	6.655
Contig71884	4	6.655
Contig92090	4	6.655
Contig51945	4	6.904666667
Contig50318	4	7.0295
Contig73910	4	7.0295
Contig103769	4	7.6025
Contig10396	4	7.6025
Contig11174	4	7.6025
Contig1530	4	7.6025
Contig186854	4	7.6025
Contig217790	4	7.6025
Contig220825	4	7.6025
Contig243634	4	7.6025
Contig2796	4	7.6025
Contig38666	4	7.6025
Contig38882	4	7.6025
Contig4201	4	7.6025
Contig42369	4	7.6025
Contig43118	4	7.6025
Contig45973	4	7.6025
Contig47273	4	7.6025
Contig50612	4	7.6025
Contig51323	4	7.6025
Contig54887	4	7.6025
Contig55086	4	7.6025
Contig61856	4	7.6025
Contig78048	4	7.6025
Contig907	4	7.6025
Contig91839	4	7.6025
Contig94376	4	7.6025
Contig38444	4	8.3535
Contig401	4	8.3535
Contig52759	4	8.3535
Contig57283	4	8.3535
Contig6317	4	8.3535
Contig64004	4	8.3535
Contig68831	4	8.3535
Contig69356	4	8.3535
Contig85330	4	8.3535
Contig93892	4	8.3535
Contig113263	4	8.927
Contig2691	4	8.927
Contig283691	4	8.927
Contig38371	4	8.927
Contig51159	4	8.927
Contig55891	4	8.927
Contig63198	4	8.927
Contig49260	4	10.0735
Contig54303	4	10.0735
Contig68373	4	10.0735
Contig1003	4	10.6485
Contig42046	4	10.6485
Contig43834	4	10.6485
Contig45144	4	10.6485
Contig50377	4	10.6485
Contig67726	4	10.6485
Contig74644	4	10.6485
Contig88178	4	10.6485
Contig50562	4	11.798
Contig53727	4	11.798
Contig67738	4	11.798
Contig117911	4	12.373
Contig141979	4	12.373
Contig49072	4	12.373
Contig64774	4	12.373
Contig70510	4	12.373
Contig73379	4	12.373
Contig101321	4	12.657
Contig108977	4	12.657
Contig113019	4	12.657
Contig122768	4	12.657
Contig135279	4	12.657
Contig2130	4	12.657
Contig224	4	12.657
Contig344852	4	12.657
Contig38069	4	12.657
Contig4084	4	12.657
Contig46883	4	12.657
Contig47691	4	12.657
Contig50599	4	12.657
Contig5171	4	12.657
Contig62830	4	12.657
Contig63587	4	12.657
Contig86578	4	12.657
Contig112269	4	13.24
Contig135706	4	13.24
Contig229032	4	13.24
Contig103890	4	14.1135
Contig120635	4	14.1135
Contig120674	4	14.1135
Contig247907	4	14.1135
Contig253866	4	14.1135
Contig304818	4	14.1135
Contig3137	4	14.1135
Contig3794	4	14.1135
Contig39447	4	14.1135
Contig40139	4	14.1135
Contig43048	4	14.1135
Contig46692	4	14.1135
Contig47315	4	14.1135
Contig49319	4	14.1135
Contig50331	4	14.1135
Contig50333	4	14.1135
Contig52400	4	14.1135
Contig54429	4	14.1135
Contig5522	4	14.1135
Contig56851	4	14.1135
Contig56888	4	14.1135
Contig59528	4	14.1135
Contig59683	4	14.1135
Contig63181	4	14.1135
Contig64242	4	14.1135
Contig6449	4	14.1135
Contig71532	4	14.1135
Contig72435	4	14.1135
Contig83649	4	14.1135
Contig85996	4	14.1135
Contig89136	4	14.1135
Contig124645	4	14.9865
Contig128119	4	14.9865
Contig186710	4	14.9865
Contig314256	4	14.9865
Contig41596	4	14.9865
Contig50129	4	14.9865
Contig5690	4	14.9865
Contig62203	4	14.9865
Contig86240	4	14.9865
Contig92925	4	14.9865
Contig311637	4	15.2705
Contig42151	4	15.2705
Contig49872	4	15.53852937
Contig49174	4	15.839
Contig54255	4	15.839
Contig15983	4	19.366
Contig38509	4	19.366
Contig4536	4	19.366
Contig62640	4	19.366
Contig6894	4	19.366
Contig77974	4	19.366
Contig85418	4	19.366
Contig174228	4	19.9555
Contig177368	4	19.9555
Contig295461	4	19.9555
Contig39906	4	19.9555
Contig41365	4	19.9555
Contig41800	4	19.9555
Contig42856	4	19.9555
Contig55052	4	19.9555
Contig61860	4	19.9555
Contig81290	4	19.9555
Contig5265	4	19.99438862
Contig100090	4	21.1535
Contig148746	4	21.1535
Contig17917	4	21.1535
Contig186373	4	21.1535
Contig213735	4	21.1535
Contig232402	4	21.1535
Contig240458	4	21.1535
Contig45232	4	21.1535
Contig46195	4	21.1535
Contig47427	4	21.1535
Contig47595	4	21.1535
Contig49458	4	21.1535
Contig53500	4	21.1535
Contig59655	4	21.1535
Contig59992	4	21.1535
Contig61337	4	21.1535
Contig62010	4	21.1535
Contig66315	4	21.1535
Contig74350	4	21.1535
Contig74464	4	21.1535
Contig76995	4	21.1535
Contig78856	4	21.1535
Contig81314	4	21.1535
Contig74619	4	23.88851424
Contig79729	4	23.88851424
Contig39027	4	24.26532185
Contig39028	4	24.89208846
Contig52849	4	24.89208846
Contig10109	4	25.314
Contig107	4	25.314
Contig120199	4	25.314
Contig239128	4	25.314
Contig2724	4	25.314
Contig2960	4	25.314
Contig38118	4	25.314
Contig38792	4	25.314
Contig41368	4	25.314
Contig42230	4	25.314
Contig43199	4	25.314
Contig44360	4	25.314
Contig44362	4	25.314
Contig44584	4	25.314
Contig45620	4	25.314
Contig46356	4	25.314
Contig55518	4	25.314
Contig62853	4	25.314
Contig63424	4	25.314
Contig64829	4	25.314
Contig69652	4	25.314
Contig69653	4	25.314
Contig71222	4	25.314
Contig7681	4	25.314
Contig77189	4	25.314
Contig8111	4	25.314
Contig88910	4	25.314
Contig95629	4	25.314
Contig110797	4	26.7265
Contig47224	4	26.7265
Contig47225	4	26.7265
Contig50829	4	26.7265
Contig50915	4	26.7265
Contig54691	4	26.7265
Contig56132	4	26.7265
Contig74382	4	26.7265
Contig3841	4	26.8685
Contig57814	4	27.0105
Contig2286	4	27.362
Contig51057	4	27.362
Contig67369	4	27.362
Contig68299	4	27.362
Contig72492	4	27.362
Contig84541	4	27.362
Contig48712	4	27.79955316
Contig83633	4	27.79955316
Contig14056	4	29.1245
Contig40543	4	29.1245
Contig44560	4	29.1245
Contig48294	4	29.1245
Contig49582	4	29.1245
Contig12456	4	29.418
Contig292775	4	29.418
Contig47381	4	29.418
Contig50011	4	29.418
Contig51113	4	29.418
Contig51129	4	29.418
Contig53986	4	29.418
Contig54848	4	29.418
Contig59987	4	29.418
Contig63460	4	29.418
Contig8518	4	29.418
Contig90763	4	29.418
Contig93208	4	29.418
Contig238951	4	29.7115
Contig45947	4	29.7115
Contig62322	4	29.7115
Contig126191	4	30.2985
Contig142698	4	30.2985
Contig162513	4	30.2985
Contig183209	4	30.2985
Contig203091	4	30.2985
Contig2183	4	30.2985
Contig2753	4	30.2985
Contig38229	4	30.2985
Contig39210	4	30.2985
Contig39319	4	30.2985
Contig45222	4	30.2985
Contig50012	4	30.2985
Contig71033	4	30.2985
Contig7597	4	30.2985
Contig83788	4	30.2985
Contig9764	4	30.2985
Contig54699	4	31.4335
Contig111793	4	32.46
Contig11609	4	32.46
Contig131059	4	32.46
Contig13777	4	32.46
Contig154320	4	32.46
Contig16482	4	32.46
Contig2480	4	32.46
Contig287525	4	32.46
Contig336503	4	32.46
Contig50074	4	32.46
Contig55299	4	32.46
Contig57369	4	32.46
Contig87191	4	32.46
Contig90591	4	32.46
Contig92749	4	32.46
Contig101115	4	32.744
Contig101405	4	32.744
Contig111346	4	32.744
Contig117906	4	32.744
Contig119073	4	32.744
Contig140438	4	32.744
Contig14798	4	32.744
Contig186940	4	32.744
Contig216902	4	32.744
Contig234159	4	32.744
Contig2365	4	32.744
Contig267924	4	32.744
Contig327223	4	32.744
Contig3399	4	32.744
Contig395	4	32.744
Contig39535	4	32.744
Contig41979	4	32.744
Contig43231	4	32.744
Contig43852	4	32.744
Contig44561	4	32.744
Contig4531	4	32.744
Contig45717	4	32.744
Contig46447	4	32.744
Contig50600	4	32.744
Contig53747	4	32.744
Contig55767	4	32.744
Contig563	4	32.744
Contig58631	4	32.744
Contig58862	4	32.744
Contig59810	4	32.744
Contig65686	4	32.744
Contig66011	4	32.744
Contig66925	4	32.744
Contig70339	4	32.744
Contig7694	4	32.744
Contig8362	4	32.744
Contig85839	4	32.744
Contig99601	4	32.744
Contig49331	4	32.97033333
Contig13241	4	33.0835
Contig51400	4	33.0835
Contig59955	4	33.0835
Contig17035	4	33.4235
Contig1928	4	33.4235
Contig42105	4	33.4235
Contig63633	4	33.4235
Contig15364	4	33.763
Contig15619	4	33.763
Contig15914	4	33.763
Contig234294	4	33.763
Contig237468	4	33.763
Contig322846	4	33.763
Contig38880	4	33.763
Contig38881	4	33.763
Contig41878	4	33.763
Contig42104	4	33.763
Contig43384	4	33.763
Contig43790	4	33.763
Contig44548	4	33.763
Contig45227	4	33.763
Contig45365	4	33.763
Contig46538	4	33.763
Contig52219	4	33.763
Contig55363	4	33.763
Contig56388	4	33.763
Contig62894	4	33.763
Contig6947	4	33.763
Contig72179	4	33.763
Contig74631	4	33.763
Contig248498	4	34.0545
Contig51117	4	34.0545
Contig53470	4	34.0545
Contig6297	4	34.0545
Contig73491	4	34.0545
Contig66447	4	34.20025
Contig170786	4	34.346
Contig38050	4	34.346
Contig41076	4	34.346
Contig54791	4	34.346
Contig1185	4	34.929
Contig120110	4	34.929
Contig120952	4	34.929
Contig16758	4	34.929
Contig173951	4	34.929
Contig2053	4	34.929
Contig2188	4	34.929
Contig40863	4	34.929
Contig41176	4	34.929
Contig42329	4	34.929
Contig43488	4	34.929
Contig43519	4	34.929
Contig46780	4	34.929
Contig49845	4	34.929
Contig58336	4	34.929
Contig62591	4	34.929
Contig68132	4	34.929
Contig93643	4	34.929
Contig97398	4	34.929
Contig98157	4	34.929
Contig3535	4	35.0745
Contig1015	4	35.22
Contig15815	4	35.22
Contig2016	4	35.22
Contig40571	4	35.22
Contig46564	4	35.22
Contig6938	4	35.22
Contig72140	4	35.22
Contig3632	4	36.259
Contig48510	4	36.259
Contig64891	4	36.259
Contig1117	4	36.5505
Contig128	4	36.5505
Contig128127	4	36.5505
Contig2395	4	36.5505
Contig2610	4	36.5505
Contig46080	4	36.5505
Contig4663	4	36.5505
Contig90083	4	36.5505
Contig9373	4	36.5505
Contig60222	4	37.242
Contig168289	4	37.5875
Contig237822	4	37.5875
Contig2749	4	37.5875
Contig338475	4	37.5875
Contig38462	4	37.5875
Contig3993	4	37.5875
Contig41105	4	37.5875
Contig48038	4	37.5875
Contig54074	4	37.5875
Contig55745	4	37.5875
Contig60181	4	37.5875
Contig76815	4	37.5875
Contig8476	4	37.5875
Contig43175	4	37.7275
Contig152476	4	37.8675
Contig3229	4	37.8675
Contig61185	4	37.8675
Contig8153	4	37.8675
Contig81560	4	37.8675
Contig54343	4	38.147
Contig72926	4	38.147
Contig75571	4	38.9865
Contig11583	4	40.3905
Contig1808	4	40.3905
Contig270322	4	40.3905
Contig57914	4	40.3905
Contig61939	4	40.3905
Contig75480	4	40.3905
Contig97114	4	40.3905
Contig108000	4	41.514
Contig11736	4	41.514
Contig127646	4	41.514
Contig21288	4	41.514
Contig39025	4	41.514
Contig39524	4	41.514
Contig4384	4	41.514
Contig50610	4	41.514
Contig510	4	41.514
Contig51559	4	41.514
Contig51746	4	41.514
Contig5247	4	41.514
Contig63963	4	41.514
Contig65533	4	41.514
Contig70776	4	41.514
Contig76906	4	41.514
Contig79470	4	41.514
Contig83469	4	41.514
Contig88937	4	41.514
Contig100728	4	42.9585
Contig13738	4	42.9585
Contig61614	4	42.9585
Contig80922	4	42.9585
Contig174262	4	43.826
Contig40622	4	43.826
Contig1404	4	44.974
Contig48083	4	44.974
Contig69406	4	44.974
Contig79923	4	44.974
Contig99233	4	44.974
Contig159321	4	47.11775
Contig156921	4	47.2625
Contig166753	4	47.2625
Contig48032	4	47.2625
Contig53428	4	47.2625
Contig56574	4	47.2625
Contig56761	4	47.2625
Contig57007	4	47.2625
Contig76819	4	47.2625
Contig78860	4	47.2625
Contig85316	4	47.2625
Contig1679	4	47.551
Contig179052	4	47.551
Contig40121	4	47.551
Contig48164	4	47.551
Contig48379	4	47.551
Contig5712	4	47.551
Contig73320	4	47.551
Contig188975	4	49.2865
Contig39686	4	49.2865
Contig51881	4	49.2865
Contig64976	4	51.312
Contig102354	4	53.3345
Contig142429	4	53.3345
Contig147012	4	53.3345
Contig155903	4	53.3345
Contig187265	4	53.3345
Contig227203	4	53.3345
Contig39563	4	53.3345
Contig52495	4	53.3345
Contig55756	4	53.3345
Contig68162	4	53.3345
Contig72744	4	53.3345
Contig89053	4	53.3345
Contig61231	4	53.43066667
Contig103316	4	53.623
Contig119071	4	53.623
Contig46816	4	53.623
Contig48959	4	53.623
Contig50359	4	53.623
Contig51507	4	53.623
Contig53885	4	53.623
Contig57	4	53.623
Contig67240	4	53.623
Contig70940	4	53.623
Contig7619	4	53.623
Contig80423	4	53.623
Contig81795	4	53.623
Contig96908	4	53.623
Contig96909	4	53.623
Contig78049	4	54.2005
Contig50178	4	54.201
Contig116627	4	54.4895
Contig119354	4	54.4895
Contig119801	4	54.4895
Contig248592	4	54.4895
Contig30452	4	54.4895
Contig59035	4	54.4895
Contig79944	4	54.4895
Contig82921	4	54.4895
Contig9980	4	54.4895
Contig105094	4	54.7785
Contig10550	4	54.7785
Contig168478	4	54.7785
Contig92865	4	54.7785
Contig39089	4	55.356
Contig40760	4	55.356
Contig103234	4	55.9695
Contig108879	4	55.9695
Contig11464	4	55.9695
Contig1507	4	55.9695
Contig19750	4	55.9695
Contig222907	4	55.9695
Contig24231	4	55.9695
Contig5607	4	55.9695
Contig59577	4	55.9695
Contig10215	4	56.518
Contig104869	4	56.518
Contig260756	4	56.518
Contig278740	4	56.518
Contig2902	4	56.518
Contig39094	4	56.518
Contig39096	4	56.518
Contig42454	4	56.518
Contig52260	4	56.518
Contig551	4	56.518
Contig57083	4	56.518
Contig58283	4	56.518
Contig5833	4	56.518
Contig6479	4	56.518
Contig66373	4	56.518
Contig67446	4	56.518
Contig70550	4	56.518
Contig72111	4	56.518
Contig81738	4	56.518
Contig82551	4	56.518
Contig1035	5	0
Contig109022	5	0
Contig229809	5	0
Contig261575	5	0
Contig3525	5	0
Contig43951	5	0
Contig51011	5	0
Contig51780	5	0
Contig55072	5	0
Contig68996	5	0
Contig81272	5	0
Contig85246	5	0
Contig12243	5	0.294
Contig141238	5	0.294
Contig154500	5	0.294
Contig176301	5	0.294
Contig1979	5	0.294
Contig261	5	0.294
Contig47119	5	0.294
Contig49068	5	0.294
Contig50567	5	0.294
Contig56585	5	0.294
Contig69299	5	0.294
Contig74468	5	0.294
Contig80953	5	0.294
Contig92913	5	0.294
Contig92914	5	0.294
Contig180117	5	0.881
Contig48218	5	0.881
Contig51557	5	0.881
Contig52379	5	0.881
